vowel,F3,F2,F1
F,2928.359424555741,2258.957994606549,686.2067059030453
F,2999.0786719990756,2056.1130129433914,726.708653522395
F,2962.821549246934,2046.0563136386022,762.9105647244382
F,3069.7082333050485,2101.10600481026,620.1076888135904
F,3023.654446506603,1887.6347098384986,754.6230019626145
F,3198.626382899628,1962.689995314638,721.4319145983741
F,2889.725967732356,2185.1259297253746,734.4732692066942
F,3236.4346612353556,2100.575307483286,739.8615541022392
F,2989.1594002686925,2142.17138701358,667.4875694541327
F,2991.71198217478,2050.7922209403923,757.5140581326164
F,2951.041845805062,1951.1142267246612,731.268667168315
F,2817.71090322506,1859.8905183247477,757.5763266982948
F,3065.2512212528713,2106.063658136939,778.6220338221194
F,2879.94349993923,1910.738354708838,728.440411657666
F,2927.2398303588047,1971.32777074436,728.081513440021
F,2887.9014134728272,1869.075056342582,714.874991951488
F,2809.7369189194605,2081.836586568764,707.021929586304
F,3144.5775080733097,2223.0378183218636,755.8313891835852
F,2747.9746501935842,2212.8846682846533,788.5925824611611
F,2981.798846659318,2194.129101898526,710.8362737043939
F,2701.0226680041537,1979.766731265838,794.2059466539358
F,2756.903645378071,2057.9507399107506,732.2479593015847
F,2902.5924863609944,2012.361627376761,733.6407058563332
F,2895.265919168822,1911.6701806414198,738.8594175145834
F,3138.8779524551787,2147.479012169437,701.4041686669024
F,2792.629602004495,2028.7570669262732,788.3027796830315
F,3075.161833861024,2130.4379652421267,763.5242715877598
F,3041.6731794871434,2070.4106195494373,755.2073170724832
F,2897.648558776726,1912.4517561304056,757.425537960519
F,3163.361090851347,1942.9339334402644,761.0412301823012
F,3229.350053009171,2057.768865839192,701.1020201476891
F,2997.32363142181,2001.3500546721477,708.4585144810935
F,3043.5227668200964,1892.9762370194237,678.2243978829091
F,2981.8733766316986,2055.704451345911,743.5569197908096
F,3258.314821614601,2068.754494312202,752.8631920947367
F,2833.6943692402006,2137.0207855758517,711.7604138802047
F,2989.638133012954,2046.7994764803832,768.7552082861079
F,2783.878992225844,1823.0547444981125,723.1990349214364
F,3048.7877307160184,2073.6685187705916,776.0370648774784
F,3044.146659819062,1999.9800066516204,646.0058933661946
F,2943.652342716622,2163.7769813323275,716.670653543517
F,2983.218303274803,2101.35797016816,693.8910637211692
F,3071.830986804352,2226.4598321911753,724.683671988296
F,2810.8258543680786,2051.146754319439,649.6987608303458
F,3029.181741169317,2104.539033460039,792.2445065400553
F,2950.104475647201,2100.033141295272,699.5199198577953
F,2925.9101803977896,1901.0584185674597,723.8804393420977
F,2933.5242015834096,2088.7876559305473,708.2075340238421
F,2991.4142900277398,2023.6951922779713,718.8836973576527
F,2990.9699684521934,2062.16981076442,758.8209111273374
F,2961.030220066361,2021.996797575243,724.3914878820619
F,2872.5507797965342,2020.9651484719896,805.2388509628266
F,2843.0564985943506,2029.326263243819,716.8372893574929
F,2942.1837883561966,2023.915475116413,741.2062256996276
F,2724.2694186476924,2164.7249445235434,754.1209013269223
F,2793.8742772558962,1824.511948613198,695.2880130585318
F,2942.8548305704303,2323.512036375281,750.8560420698097
F,2709.7595217544217,1987.0344485456928,729.0550854542224
F,3016.7861654127014,1922.7123422740574,726.0661071674384
F,2872.10765045291,1944.4232439082216,740.4882208868468
F,3094.2690049843086,2144.543147399351,751.9938211339431
F,2904.916808038758,2131.527170454595,742.2959397127117
F,2998.9506434657023,1995.056777776885,712.8391775456671
F,2990.0054591357525,2309.063082652808,742.0104126473403
F,2887.96347258982,1972.3471261126442,713.0259303074158
F,3303.3078590124333,2016.9164911321604,764.146118040006
F,2923.0054878370415,2084.875889297674,759.9382897650188
F,2893.815070520812,1992.02961078768,791.6316873323423
F,3125.655111694729,2139.360181593276,759.7749485136425
F,3047.453768983933,2265.629131175714,732.6048484336101
F,3064.983229594577,1908.7010596476762,700.8476869050901
F,2800.1380099745707,2189.1011427438116,637.7046574436416
F,2919.075922110982,1749.9475905862218,700.6164274201369
F,2905.8731539374385,2200.503235551407,745.4967511785443
F,2854.9035701001503,2167.6876667604047,731.6517689030626
F,2984.5955836044454,1934.245101850262,694.8149987568403
F,2856.101757173114,2062.7808650075663,733.8467233211437
F,3208.9926022319064,2097.6221767808033,632.0384738962845
F,3018.1205240934883,1908.7933169503608,695.6937627054483
F,2858.027357186363,1989.742486510584,680.7382897209269
F,3009.308644414218,1912.8284448641402,744.0362010449819
F,3312.19684192833,1921.2089528356848,720.6011483764014
F,2603.131025853768,2027.0337583533733,754.4913119286807
F,3086.339213510665,2065.9607278462336,763.5025781749406
F,3358.2348231286787,2234.196152337329,711.9018600300777
F,2762.8580612157793,2016.2070192345557,696.3877799166859
F,3046.228217254437,1936.4551847927046,728.338340088823
F,3103.8221934231833,2047.6383946871124,696.4122297785681
u,2895.6558223748434,1001.1863028023511,451.4771034676122
u,2729.3029918026023,1105.8789533765796,463.14238448699194
u,2818.4776453589484,1103.0437389927445,450.55306242480253
u,2679.2621571177865,1071.213751937381,477.0741192933016
u,2646.5872304315867,1151.7841037727055,459.436028937864
u,2663.7184051624245,1139.1669986698635,442.30493242760446
u,2822.2716675695833,1116.7531181958461,445.3143483853404
u,2807.290810997001,1135.1990823442973,485.5650749533385
u,2867.120603946971,1132.142889645127,433.1217876697589
u,3069.8442706328024,1027.4502043382824,480.785589849779
u,2793.978061959201,1040.1286339204185,456.14729345273844
u,2724.2305428060454,1177.1334450485315,442.62951483856915
u,2699.1790203714695,975.9321543225752,498.8128061021861
u,2588.613467767005,1123.0618252492145,456.6726903078832
u,2721.598367792378,1149.7448746641157,497.3554734639684
u,2769.3917593645674,1141.1930604740865,466.5480607678856
u,2874.1474222225133,1079.4238700333804,483.6802132238567
u,2886.8608566272796,1164.8101697297307,443.84960644462785
u,2711.979828518064,1118.230551130119,427.5391750711743
u,2953.1053384557626,1104.3217215240047,465.51614502052837
u,2656.094642867305,1031.690014844972,445.137514128354
u,2764.976172658893,1142.2069419046416,462.7131158568324
u,2782.4145092210865,1086.3792927988538,470.3889045953326
u,2937.777394478273,1143.939616694754,477.578986335405
u,2775.2067426051817,1021.9506824046221,435.024903122013
u,2797.2042657407806,1104.3956173792053,469.0943942445514
u,2964.250902390177,1145.1134889574207,487.8914384217978
u,2747.9476800101224,1060.4013338189848,457.6719716460309
u,2624.950189473908,1191.0957963616777,477.139475206489
u,2806.1800839139173,1173.2858619231026,412.639705286692
u,2815.4278648461086,1032.5868204171834,458.83348172021306
u,2692.3739867301083,1141.5609478183565,464.2368982816539
u,2918.944773491412,1071.7451818584732,475.27417524208386
u,2757.1840249109155,1014.6502125785468,437.9177522768964
u,2714.5041789158436,1166.454157856518,469.6424441709358
u,2575.344262334312,1097.2475284003945,505.30865799980006
u,2750.2097910394873,1086.91526197725,470.2854247553553
u,2839.3940036328345,1079.7966988017267,470.5340910718245
u,2690.024361330267,1144.7428500010765,462.89445797544096
u,2800.909100349483,1063.0551090742454,440.1514774855279
u,2864.2967564121723,1100.6133499284515,465.54154733118037
u,2693.1004253459187,1154.6546542642538,445.05076095831936
u,2716.456530443554,1148.426102901848,485.91960869581993
u,2663.375916952101,1213.2725400030624,466.1888968702685
u,2592.3795601976553,1125.3901256845957,450.21016802760465
u,2794.3588656222996,1102.6321923167663,460.7045811898638
u,2610.3396057518444,1159.700882997079,432.46687692388383
u,2583.3764005533667,1125.2966592903986,495.7852754727344
u,2686.782893976442,1143.7287208293942,483.63315705901834
u,2846.408096799964,1087.8057420231542,433.960477840396
u,2433.1178703944424,1090.4780624047028,486.0371051085019
u,2581.2703015838056,1143.6865940754117,437.19399943530954
u,2749.5054248209003,1144.1054866820648,443.8645797245581
u,2758.313780085303,1082.0662036459255,475.18316172263116
u,2767.179622790274,1108.122049012217,494.7641315852584
u,2825.5703649688653,1066.8580593965225,457.02942347669136
u,2724.6208411403563,1109.437656387543,516.937487898142
u,2785.713996328229,992.5163830017111,446.5427635990956
u,2470.7481170349483,1086.7786462982174,413.39123022777846
u,2615.8100030813926,1020.9801354877148,467.8164760843536
u,2735.073757839499,1121.7386674893048,456.6005456323523
u,2544.329782659546,1133.3720556513242,503.11505365818397
u,2790.9598201244453,1081.4676658877045,426.22585830838005
u,2610.8218417485746,1130.0304410256063,483.62805871504565
u,2770.6734493932304,1149.1937727562556,475.24121570042524
u,2804.268578022024,1068.6193338618157,462.99154459982975
u,2618.9843353191177,1105.9629496509351,466.5933180379856
u,2964.5736856601525,1032.6373084161883,470.05060013125046
u,2937.5591039045266,1146.9263390625936,478.1160979128347
u,2815.3672778304235,1176.7329805600918,434.04237604182117
u,2545.4745284285686,1104.6500387392946,409.4013297230292
u,2903.290813721343,1172.4445145511231,449.0546047608101
u,2684.2971209066754,1101.0028019979254,460.19387392758927
u,2752.3910334498187,1135.8423239050262,455.03822519845545
u,2863.9816842505884,1129.638614686173,445.070188917223
u,2917.5766573222104,1029.9563015167325,456.8847946416471
u,2867.22595459707,1065.050210953604,466.1043020933061
u,2809.30168988962,1057.4560562940364,457.3366363353169
u,2713.5981012188904,1074.516483686266,511.82343785456527
u,2630.6452061663313,1160.5223987472505,449.9852166625778
u,2586.4025011699378,1110.6804869343175,473.89669317169313
u,2860.8796843902314,1191.3151473636926,526.5934023540105
u,2769.257817363578,1068.3641573961472,469.39346579994276
u,2698.595379031912,1156.1596286743356,429.2300793984067
u,3058.86974867326,1152.296657236347,420.352107791578
u,2638.0402976084274,1150.0884776872952,485.9970960891349
u,2561.021504476029,1144.3946782364205,414.3085499224089
u,2722.7833203968344,1166.4405880262022,446.3427139941366
u,2528.928375592877,1113.0783674998602,445.12170201071575
u,2821.092106559503,1056.0857146199521,441.26798338246135
u,2458.627932620174,1114.3894452855943,455.30723166655207
u,2572.488396276295,1115.7073789356318,482.571263399783
u,2705.5210837374584,1119.816223977664,465.2724931779795
u,2570.307896133277,1218.6263665940946,448.19399639869357
u,2824.723890604392,1147.499144066905,455.7962918326935
u,2817.979219676905,1118.5815120053555,426.465167571631
u,2689.5617081040505,1071.156562644938,448.4029513011064
u,2556.67756543084,1167.2354628502183,495.7657314233778
u,2868.7419069677826,1175.1967396341297,451.0906304906628
u,2647.9918778156593,1061.983065663653,473.78128998186827
u,2766.0508725174623,1100.733500434187,488.7236590892831
u,2790.375730134248,1058.6641655269877,443.3731423713358
u,2828.2625836730044,1162.5557401091664,471.6610613302745
u,2994.3995362715073,1195.334145906661,469.121772409825
u,2620.3240948159046,1032.62318997682,450.1095889519123
u,2838.0019387974094,1205.9222511319845,468.5804094397279
u,2894.8228421111216,1091.4467613881238,473.29255142397227
u,2847.5940464310033,995.6274162591478,449.5115794854591
u,2864.8715275499985,1120.1643755439202,431.53997964493607
u,2402.680765119284,1084.7906138220642,457.3571083480855
u,2614.1235366109736,1112.9054427707968,470.62157584899495
u,2826.7164705968125,974.8354793974892,428.83715700530365
u,2693.3428528374898,1136.6125654898199,470.22792061097334
u,2799.5282153721355,1083.8161587062166,451.4808126137364
u,2635.400972543327,1147.442725577848,437.8747823213767
u,2851.2424770421735,1116.483891407105,457.96622921945425
u,2645.1948528305684,1030.106312170682,444.1363692411239
u,2689.871560715547,974.1114067851358,454.47069918506946
u,2861.4058700775563,1136.3387892752214,447.6120751517324
u,2741.4185388082824,1074.2719075394346,462.4140588300542
u,2945.6097448969963,1158.5095588450245,470.95222931564865
u,2667.5979882315264,1146.4340962102024,420.28617396598844
u,2700.4906613377457,1137.2500559452733,475.9926668623959
u,2826.6067040370026,1121.2893955788356,454.5081117300249
u,2808.5682138737725,1052.354427507607,439.6146568074199
u,2743.4422170059456,1114.5691697596583,417.10213165194136
u,2797.2412675948467,1147.6932428800465,457.2263038001485
u,3059.708264239086,1067.267835376086,450.71304960027135
u,2680.9746005871043,1100.7906344761714,451.4557655424236
u,2542.618658025284,1074.8032066329347,456.75960503198496
u,2903.007232221978,1226.6739408538535,489.6491259556725
u,2628.966917692271,1066.5565190129043,455.3434091461604
u,2979.038428050728,1095.8603211169504,428.533703092166
u,2666.4640265216726,1146.8273441005229,474.8341293547652
u,2707.620370857266,1142.7586607141916,406.8306979515502
u,2749.1986478907215,1152.5528695306168,439.8857878352034
u,2620.6307051341328,1001.878739559818,495.48810390090546
u,2636.5189436423007,1118.3176411018817,472.8598961020434
u,2941.775292045094,1096.4971479872936,446.6200862327853
u,2758.667000942023,1175.9454352789614,455.094540404352
u,2604.4216530933777,1019.8731310905762,430.97122502331007
u,2853.205537270361,1087.2854976840486,445.0573951173197
u,2637.091482229596,1109.69878377606,453.50450559807985
u,2697.6491793463924,1179.5501470115432,494.2974736687245
u,2514.829536229695,1123.0994983956484,441.1710148366391
u,2701.0516601794952,1122.0876307782498,454.1180779064354
u,2766.515388675829,1142.1816038832635,465.7605375724003
u,2646.5451354050774,1070.2367217148897,425.9587634426161
u,2618.226399314042,1213.4042769948937,440.8235179745141
u,2571.8054473983075,1122.6760143669237,456.4671287742518
u,2708.2526248608683,1182.849789644268,471.6024572040645
u,2662.5234665895496,1081.5477055530541,447.46563950586454
u,2854.6206432511003,1087.9748434727142,417.84712711867724
u,2728.3922839330785,1020.0793134376819,509.128092310275
u,2602.9449127813914,1096.0569717139854,464.9257527613911
u,2695.5259965271152,1088.9758203189929,468.6809362173921
u,2943.7100323653913,1147.4048767704057,492.9318935132628
u,2591.8748369682135,1122.5342854873588,462.5628968947375
u,2783.0117341367936,1181.0368163776154,453.93288901227237
u,2679.5474146237284,1134.5024390573813,418.1902474023638
u,2702.6104822825423,1097.5855776669787,437.87776975575605
u,2879.552819803012,1046.3112224667836,455.8817135400509
u,2775.089250562916,1179.7781987715555,458.75772981948444
u,2863.019003997033,1143.7078956995613,461.83335091408185
u,2586.009041418605,1025.7394074350348,461.4442989625703
u,2660.7862024938177,1155.7891753153913,476.11740709036235
u,2709.7544465107335,1041.0363609522449,470.7213808634869
u,2595.795413241018,1063.0948682580697,436.5224088079622
u,2716.059985249711,1169.6531264573985,458.88431202837
u,2674.3898438105125,1020.7097751150003,471.6712592195499
u,2628.2796701392604,1111.4928484584848,450.8706827647131
u,2849.6207347802233,1096.3126893404226,457.64764016369594
u,2801.425922414534,1221.4084450700411,479.3898570517288
u,2722.8831149568277,1105.1766889814946,446.95447538555425
u,2605.0880875436815,1074.4605190145858,441.2791812828109
u,2824.3481264840875,1045.8164841027385,489.597182383672
u,2837.842342959875,1106.1327205475636,459.0073121331233
u,2658.79178091021,1119.922163726964,483.9717220306371
u,2638.8433537865176,1020.2800870872402,475.13885894896225
u,2779.3570469778397,1043.1090162203748,442.168668037521
u,2617.517490523643,1064.9695921358577,451.57148079475473
u,2698.5496561396076,1069.0436505574676,441.60014034247666
u,2703.7137409690245,1114.2649573009908,451.74099449042683
u,2893.447715441923,1133.0718462217485,422.4900875850929
u,2806.6197719203446,1138.4563050378533,449.0228324815498
u,2530.5317299362937,1105.4456884574652,458.8230864484825
u,2581.6148771540857,1024.8201383016385,456.99064610889354
u,2703.12669398705,1081.9460885659378,457.0857236375664
u,2584.195330880071,1080.9761611391473,471.2398094525993
u,2687.1415915119615,1012.6235209334615,448.15171222624406
u,2588.655830115437,1119.7592803795105,466.3173184075808
u,2508.1625700194854,1146.9354666246659,433.4753243856571
u,2948.2181782234616,1102.305111386341,430.3952692085262
u,2578.8334048327756,1124.232264871251,450.0196675268322
u,2721.7825778597194,1194.1061078565115,442.9523487259427
u,2743.199920789888,1183.4464079273612,465.2082842619539
u,2515.2970759397926,1132.9227428982006,432.30908441387
u,2927.380929554233,1059.5365648238617,527.150243202763
u,2935.66366640381,1060.9871555280542,459.459316824787
u,2838.0608555133763,1148.2972412010256,469.1516171664537
u,2906.2327483051154,1098.205965698451,450.58382950618005
u,2687.5663496513093,1152.42512106646,467.3809048749457
u,2774.8330412831424,1148.9366922714594,411.92834723975403
u,2777.401911664927,1117.075931110273,497.2991454658512
u,2525.9655934254433,1191.034561438816,460.73063950882107
u,2801.869318317761,1197.594513015418,471.8694711007279
u,2789.7503635840053,1118.3865880155781,447.90417680187903
u,2731.1041122232036,1065.4679196717182,457.9771896581852
u,2415.5614771777155,1128.704436108107,456.2061300256658
u,2689.02413901082,1117.141634137693,426.0997079679431
u,2998.8276720379604,1099.3220977528101,455.65287026328826
u,2602.982068264323,1106.3230376303218,490.8307294817718
u,2876.661541639831,1152.2076857505158,471.53985594076386
u,2685.969309355813,1024.8784850212223,454.38616018566074
u,2702.74457722502,1162.945892791836,466.1005106544529
u,2955.48360144081,1171.1612418371092,448.523425761881
u,2489.516082362233,1181.5530316752668,490.1978908731456
u,2548.1705649441205,1188.3855110954694,467.7695890650983
u,2756.973741868683,1194.2167747971648,489.8605247256426
u,2824.069507685344,1131.145242886112,473.14624896767174
u,2680.2921459165646,1101.9556449022894,438.29182130205527
u,2689.456810667703,1084.7434782035414,444.4197417671828
u,2753.700084237177,1087.100057998793,470.5262868320778
u,2513.147656132078,1098.7371476255717,462.01911014207354
u,2692.521451452307,1095.47530333554,422.6186040537498
u,2783.748244063553,1140.7802305368307,470.32668090197643
u,2877.0459253787185,1116.1345107194832,469.985733095939
u,2756.3454084839746,1142.9871772574852,422.8025798507678
u,2612.802802629007,1192.6762060510782,402.53299788289206
u,2715.830668096384,1169.7681915183457,456.8596677258165
u,2679.614735979117,1112.1505476440454,450.89589186894386
u,2739.2186681345115,1067.2431977322628,484.4440779379839
u,2929.631477955729,1097.6301847033328,427.180067795136
u,2663.364446459643,1094.8346265293112,470.60211722492863
u,2597.15419173141,1062.5037818950211,470.72001736385965
u,2863.3957827814097,1070.6569290043196,428.40266861182465
u,3184.103164026118,1148.2775590991514,452.87226366744665
u,2853.8400269288422,1098.1237712082782,478.9012506048493
u,2756.7970197958984,1110.0427723737585,456.3932961241034
u,2537.0706026489224,1212.079743191471,437.3917965298553
u,2549.0167759395263,1093.2394914777108,436.9342218799339
u,2727.928275890883,1142.9989526330378,481.84220156714565
u,2846.414426181765,1088.1138289730911,460.1381324448334
u,2790.7774602102318,1007.8822448272005,472.0949188677508
u,2535.714322422911,1217.7291495895836,449.7163788074731
u,2709.71831951864,1062.4736827671086,444.5421877689119
u,3045.982295580338,1156.9554252964372,423.4458038838571
u,2940.7011141687053,1170.926635701564,452.5461739904838
u,2776.9408068225803,1104.1743396119857,504.2707088070571
u,2626.1073166553315,1113.067086190109,449.1740646537151
u,2539.0317246685086,1226.088013591788,431.88304700959964
u,2765.1026663889534,1008.8262914974864,449.841331124371
u,2792.704236331025,1059.4334476324946,472.4671024743833
u,2698.208630684305,1169.0945588100233,490.25241296115814
u,2654.762653970171,1109.239490481461,463.21027449753774
u,2819.696016150695,1105.7946052924956,463.36534151691825
u,2701.7141645717675,1111.367002650204,488.7877274416313
u,2823.3518832357213,1143.7443740792462,475.59446393891153
u,2713.9666496247683,1122.615194157769,434.09526408219466
u,2908.5094470013437,951.241436113037,456.999944395902
u,2891.0175248753,1029.646296666979,468.17494910930674
u,2641.905188430318,1084.623619598315,480.7093450466751
u,2762.0842846147943,992.601838299389,436.5910338631598
u,2868.377161746038,1129.8040851801632,499.1197113894323
u,2965.1020584813186,1086.0909565593897,516.4493076263448
u,2738.3475948522487,1051.8125634739013,444.45796507735224
u,2426.392841851672,1193.7878002057728,495.5997876485567
u,2596.1293577422784,1092.4093930668996,461.19419313738365
u,2603.671720119566,1008.0306127722683,454.1722929933199
u,2691.092388021448,1083.5402789353702,464.11133363669217
u,2930.4868133034292,1088.2541272370322,462.9116668206553
u,2834.39954412212,1135.6163966898293,444.89898011392205
u,2748.1795715858443,1135.2515750643402,433.1043368041276
u,2907.7889597264225,1184.0952870130795,442.41219313754885
u,2761.4843750091122,1140.4858736810745,446.47815511225514
u,2800.8606933978467,1114.0198733526422,425.3112778231895
u,2797.790309960068,1044.2171315010253,480.554705445644
u,2643.211885475441,1096.0889797902216,490.4938010635989
u,2802.8801901628194,1045.3590659435063,435.70766470016105
u,2653.0453436557054,1126.8040856054558,467.22298075270703
u,2619.7057598373526,1040.5116759198067,465.4623391467199
u,2710.1306360031954,1224.1861777814875,459.84005391812263
u,2983.0990741880128,1040.3363062047351,422.8947630370588
u,2581.828358127133,1170.699420425304,499.3025314834666
u,2628.0369596719775,1079.5537268557844,432.1718881106231
u,2487.2582509065605,1144.6922463021588,464.1183159529816
u,2736.4342316306524,1027.6468763217233,496.63700584796777
u,2666.1659660717346,1134.4828599711102,425.61781574963356
u,2708.94568031946,1121.0984387071817,466.5063762543234
u,2756.1481882876083,1132.3223676856946,433.0545555340435
u,2761.9907037938733,1111.2851120122853,464.31688810227666
u,2744.893208468398,1034.6549942412848,428.75649568909904
u,2432.1988255802876,1150.1687816689528,477.9947398484228
u,2850.355502324625,1121.9501454259953,410.04491395336936
u,2594.597340248365,1114.4154518220193,462.1101381640717
u,2704.5391818514613,1125.3826754606807,459.2674066913764
u,2751.5153611641485,1069.6916403610312,481.5371521314905
u,2676.0919825129577,1031.4816381631103,441.3055726558102
u,2687.3472483312494,1159.9186540573787,458.0299494359215
u,2709.5442310564476,1036.0113457818647,477.02682543658875
u,2645.845542937302,1099.473460793491,492.9702016144388
u,2804.5733855209924,1015.0389638637366,418.38974007571073
u,2726.205545946193,1037.996081028167,473.8841478581773
u,2740.779474133961,1114.1375084885685,442.780243981308
u,2973.134214860457,1262.053303472578,452.6064805897834
u,2783.2781172207515,1110.3823082043032,453.04018648402746
u,2621.21436353754,1045.0555186917036,432.9380427561892
u,2790.4165734938456,1076.2879850792492,399.82817908927484
u,2795.8343616668208,1102.8860641438555,489.9061453821563
u,2786.0244878021954,1023.3032838038561,407.8289210952469
u,2636.612151441787,1070.4628150066758,480.64550366295384
u,2733.786900009401,1167.6362895199427,428.59508137162453
u,2866.999904564026,1144.8346507270583,412.68152714265403
u,2915.8679897924108,1110.163581670091,467.9974213637822
u,2616.7254566254132,1175.457397463939,431.78468904396794
u,2848.788583512637,1150.338563043954,436.6428575234475
u,3006.226339721037,1117.7919485320178,474.00683540572
u,2526.1662312378353,1222.0045826662233,430.8964182218342
u,2875.153219680741,1050.0388625842738,444.7942069746457
u,2842.8621155013348,1161.7722874305525,429.82402648283136
u,2884.122069118544,1162.735172356109,437.4739692670097
u,2953.6150584235843,1024.508616039296,444.6614692252537
u,2800.5036088445795,1057.840462770181,465.0546480163409
u,2767.9671537763506,1094.6641465867697,478.10359236065335
u,2703.771661604068,1117.7926440519627,485.31152958834736
u,2843.1263392210335,1148.427455317485,432.6263281291249
u,2806.765384699806,1056.462941798935,429.5915262140943
u,2725.1941571455304,1055.0376909374997,477.1446766473775
u,2846.3877241133355,999.8799004371629,439.99045671671036
u,2535.374172615214,1079.4397324682427,469.44628162348954
u,2701.8671025741055,1072.4158019531408,488.83905129036157
u,2419.8107816474576,1173.337172116882,446.5085836720816
u,2724.318592867076,1075.863175590964,494.4092820221228
u,2566.6636905618807,1105.6484344271369,471.10471706018694
u,2514.6953714917036,1054.17562608285,455.5993026562156
u,2613.748556506912,1059.938554640142,450.97065188239577
u,2823.830247102614,1086.0648428274826,483.7498811631541
u,2598.556623221333,1035.8312951088417,503.2096270613
u,2645.0242260417413,1032.5721116092632,419.01986203633646
u,2882.0203973083726,1086.1429255650316,453.17736158022615
u,2713.229165940527,1160.9650943780055,454.87979031025264
u,3055.549354255362,1112.3902717164963,483.3679604016935
u,2845.1165505684276,1102.9862855557435,445.5290158708304
u,2780.396067231476,1133.1829548992018,445.8591501954962
u,2757.7468399187524,1173.3003250488428,506.50530061164915
u,2851.8350045577836,1207.9174726725105,444.55586185281186
u,2830.982397969108,1178.9532028491153,438.4291500082927
u,2668.595552177845,1201.0192380913975,436.62148125968974
u,2551.6004680343317,1189.420981943583,486.46571601330106
u,2794.0924433647806,1102.474480805818,448.93586259636567
u,2773.556508493388,1192.2843343964357,464.47509259496064
u,3031.3316797960224,1055.3887052933774,458.54832668816624
u,2683.9842271969596,1045.045929740281,455.4867283274284
u,2792.069782002065,1133.9637174423497,508.8118775067776
u,2798.5159264846966,1168.5450584032988,460.5168629525615
u,2964.4741033618925,1237.5143230287408,471.18840375589804
u,2599.2538796369963,1074.6785224915614,465.4703922585585
u,2797.426106320526,1143.5879886747366,469.5615367842294
u,2735.9551872979996,1069.8500361235824,468.20612309601404
u,2988.66952113548,1161.3510554498835,471.27145564415076
u,2875.7932768327614,1084.498712403228,447.3353148973878
u,2632.740386977952,1098.0779140919885,449.3149646705266
u,2900.23157078418,1078.738381173059,440.57753661263814
u,3000.647429205089,1080.0615184827557,462.52347809389556
u,2796.7183962836616,1042.197705179625,487.35435251009545
u,2822.126028776235,1191.1007166564132,443.4118565408446
u,2748.5554521211147,1107.1744054634294,465.056240945333
u,2536.0814331320735,1111.1237099227453,426.2626532328251
u,2784.002184236179,987.3921358703518,416.506082153031
u,2846.93653697317,1074.7871753504883,436.3286572101401
u,2908.7881386820814,1123.101348507395,479.0144699875003
u,2712.2663966101263,1253.049485337975,445.1264069001527
u,2973.5597663749645,1101.60952628448,421.02898643675246
u,2801.029565981054,1122.3906315203978,434.87216436320966
u,2608.8865138518277,1103.6354552195542,467.0267123599412
u,2397.136796066242,1163.18496025194,447.6512715009463
u,2552.8835315085494,1156.9939269677193,458.45796737234645
u,2901.3106699749733,1129.1968625296315,458.96524215734235
u,2714.114180023964,1131.6698800207266,449.50945761032585
u,2618.4106984889163,1138.697479026669,455.68400403885033
u,2739.5903758734366,1165.1882359475421,456.38653185246477
u,2737.05588931784,1071.869364492336,468.8854814848835
u,2782.8389670590022,1154.7678260314283,445.7089931906922
u,2672.3935294085422,1148.7655913027872,464.7882884271777
u,2611.074671243149,1177.187112242331,420.02055945521425
u,2842.250940008818,1035.0970350110997,502.27884645334285
u,2523.775987345656,1168.6618485159693,457.12649143774195
u,2684.8670985745516,1115.2431652698438,473.5021127836718
u,2611.3232313062535,1059.9277281844363,473.90843165434075
u,2501.520851088417,1072.7213426011372,528.7837655979591
u,2602.624227092416,1168.4161042447263,445.552429858018
u,2804.6119235510096,1141.153151905441,484.90955707244865
u,2707.615289183353,1214.8858762912057,445.4747258427701
u,2767.02964155974,1118.5515505050228,433.2508316471609
u,2695.9069691316054,1113.923620832922,449.0828220601798
u,3068.796352276181,1058.666042033626,486.0677915438228
u,2852.1208794480967,1104.234117068639,439.1434522140909
u,2629.9410849364253,1076.3823067182877,418.01723757933325
u,2597.776103021947,1023.0931725261587,489.8878313229286
u,2819.574732159089,1148.4250689623168,472.5136932878877
u,2757.832822490947,1185.7025883501349,444.9829970509566
u,2749.5870753714435,1146.2750002372827,428.6782481289018
u,3158.4585315474937,1106.5782583934617,462.25865789070986
u,2906.8780708315458,1155.5512821488148,459.87389054514875
u,2752.795200659907,1021.8957936651242,446.22911039834304
u,2805.728497059738,1129.5250793571195,487.0257539625938
u,2718.5214802879605,1028.3524201329446,483.25196338630184
u,2931.3852180903905,1154.6280126503066,455.24460725382056
u,2877.819792594122,1294.447303909954,461.64274561640894
u,2555.6200073354794,1072.6077510122436,473.35467420697796
u,2515.54301048469,1114.3595198888918,467.7287261247495
u,2944.92789791938,1177.388265797,478.8422209707031
u,2439.253645312138,1155.8881853246478,475.19153221008264
u,2770.000393565464,1009.405227530462,441.173038784157
u,2575.4369862662165,993.6707837172332,458.9330972750305
u,2625.8978248927,1250.0481333098573,455.12668398989996
u,2911.92074406467,1018.3072788856994,446.8344440011882
u,2748.2507845476925,1054.824494339426,449.31049428373115
u,2705.1952135711963,1092.0765838041696,501.5749712511612
u,2786.722444532759,1131.492958602507,471.38507707121937
u,2818.77665710085,1100.4204941409137,451.6388707745605
u,2757.8120961391246,1168.9134181774693,484.847166424615
u,2702.1255084496097,1147.4233641304131,454.5342819832396
u,2739.63179763527,1078.8378331691306,454.8312440621019
u,2918.4268870109186,1110.106268390493,462.1047335712757
u,2537.0929686864743,1087.9142741032917,453.46182295905845
